year,geo_name,geo,age,age_moe,age_rank
2013,Seminole County,05000US40133,39.3,0.4,1964
2016,Wheeler County,05000US48483,39.3,1.1,2076
2014,Okmulgee County,05000US40111,39.3,0.4,1998
2016,"Frederick County, MD",05000US24021,39.2,0.2,2100
2013,Grimes County,05000US48185,39.2,0.7,1992
2013,Scotland County,05000US29199,39.2,1.3,1992
2014,Effingham County,05000US17049,39.2,0.6,2021
2016,Effingham County,05000US17049,39.2,0.5,2100
2013,Churchill County,05000US32001,39.2,0.5,1992
2016,Duplin County,05000US37061,39.2,0.5,2100
2015,St. Helena Parish,05000US22091,39.2,1.9,2056
2013,Meade County,05000US20119,39.2,2.2,1992
2016,"Kitsap County, WA",05000US53035,39.2,0.3,2100
2015,Knox County,05000US18083,39.2,0.7,2056
2014,Audrain County,05000US29007,39.2,0.6,2021
2013,Jefferson County,05000US54037,39.2,0.4,1992
2016,Marion County,05000US19125,39.2,0.5,2100
2016,Renville County,05000US38075,39.2,1.9,2100
2013,Chisago County,05000US27025,39.2,0.4,1992
2016,Guayanilla Municipio,05000US72059,39.2,0.9,2100
2014,Hopkins County,05000US48223,39.2,0.4,2021
2016,"Saline County, AR",05000US05125,39.2,0.4,2100
2014,Utuado Municipio,05000US72141,39.2,0.7,2021
2014,Mayes County,05000US40097,39.2,0.4,2021
2015,"Cass County, MO",05000US29037,39.2,0.3,2056
2015,Jones County,05000US48253,39.2,1.2,2056
2014,"Lane County, OR",05000US41039,39.2,0.2,2021
2015,Washington Parish,05000US22117,39.2,0.9,2056
2013,Collingsworth County,05000US48087,39.2,4.4,1992
2013,Union County,05000US12125,39.2,1,1992
2016,Turner County,05000US13287,39.2,1.9,2100
2013,"Santa Rosa County, FL",05000US12113,39.2,0.3,1992
2013,Carbon County,05000US56007,39.2,0.6,1992
2015,Audrain County,05000US29007,39.2,0.6,2056
2014,Mississippi County,05000US29133,39.2,1.2,2021
2015,"Oswego County, NY",05000US36075,39.2,0.3,2056
2016,Gratiot County,05000US26057,39.2,0.5,2100
2015,Roberts County,05000US46109,39.2,0.6,2056
2015,Cass County,05000US17017,39.2,1.6,2056
2014,Grimes County,05000US48185,39.2,0.8,2021
2014,Vance County,05000US37181,39.2,0.4,2021
2013,Floyd County,05000US18043,39.2,0.5,1992
2015,Hopkins County,05000US48223,39.2,0.4,2056
2015,"Winnebago County, IL",05000US17201,39.2,0.2,2056
2015,St. Joseph County,05000US26149,39.2,0.4,2056
2013,Yauco Municipio,05000US72153,39.2,0.4,1992
2014,"Clermont County, OH",05000US39025,39.2,0.3,2021
2016,Hopkins County,05000US48223,39.2,0.4,2100
2015,Taylor County,05000US21217,39.2,0.6,2056
2016,Bullock County,05000US01011,39.2,1.7,2100
2016,Ketchikan Gateway Borough,05000US02130,39.2,0.6,2100
2014,Washita County,05000US40149,39.2,0.6,2021
2016,Love County,05000US40085,39.2,1,2100
2016,Stanton County,05000US20187,39.2,2,2100
2015,Knox County,05000US21121,39.2,0.6,2056
2015,Randolph County,05000US13243,39.2,4.4,2056
2013,Caroline County,05000US24011,39.2,0.6,1992
2013,"Kootenai County, ID",05000US16055,39.2,0.3,1992
2015,Prentiss County,05000US28117,39.2,1,2056
2016,Niobrara County,05000US56027,39.2,5.1,2100
2014,"Madison County, IL",05000US17119,39.2,0.3,2021
2013,Marlboro County,05000US45069,39.2,0.5,1992
2015,Culberson County,05000US48109,39.2,9.5,2056
2013,Morgan County,05000US21175,39.2,0.5,1992
2016,Las MarÃ_as Municipio,05000US72083,39.2,1.5,2100
2016,Berrien County,05000US13019,39.2,0.8,2100
2015,Pottawattamie County,05000US19155,39.2,0.4,2056
2014,Del Norte County,05000US06015,39.2,0.8,2021
2015,Hancock County,05000US39063,39.2,0.4,2056
2016,"Seminole County, FL",05000US12117,39.2,0.2,2100
2016,Vega Baja Municipio,05000US72145,39.2,0.7,2100
2014,DeSoto County,05000US12027,39.2,0.8,2021
2016,Independence County,05000US05063,39.2,0.8,2100
2015,Marion County,05000US19125,39.2,0.6,2056
2013,Knox County,05000US18083,39.2,0.8,1992
2014,Chelan County,05000US53007,39.2,0.9,2021
2013,Denali Borough,05000US02068,39.2,4.9,1992
2014,Warren County,05000US17187,39.2,1,2021
2013,Daviess County,05000US21059,39.2,0.4,1992
2016,Kit Carson County,05000US08063,39.2,1.3,2100
2016,Monroe County,05000US55081,39.2,0.4,2100
2013,Jackson Parish,05000US22049,39.2,0.6,1992
2014,Jenkins County,05000US13165,39.2,5.4,2021
2013,Defiance County,05000US39039,39.2,0.6,1992
2015,Sampson County,05000US37163,39.2,0.5,2056
2015,"Porter County, IN",05000US18127,39.2,0.2,2056
2014,"Sumner County, TN",05000US47165,39.2,0.2,2021
2015,Lares Municipio,05000US72081,39.2,0.7,2056
2015,Okmulgee County,05000US40111,39.2,0.4,2056
2014,Daviess County,05000US21059,39.2,0.4,2021
2015,"Alamance County, NC",05000US37001,39.2,0.3,2056
2016,Aguas Buenas Municipio,05000US72007,39.2,1,2100
2013,Seneca County,05000US39147,39.2,0.6,1992
2016,Daviess County,05000US21059,39.1,0.5,2124
2014,Greene County,05000US37079,39.1,0.7,2040
2016,Hardin County,05000US48199,39.1,0.7,2124
2013,Beadle County,05000US46005,39.1,1.1,2014
2013,"Montgomery County, OH",05000US39113,39.1,0.2,2014
2015,Scotland County,05000US37165,39.1,0.5,2081
2015,"Muskegon County, MI",05000US26121,39.1,0.3,2081
2014,Calhoun County,05000US12013,39.1,0.7,2040
2016,Decatur County,05000US18031,39.1,0.6,2124
2016,Franklin County,05000US01059,39.1,0.8,2124
2013,Decatur County,05000US18031,39.1,0.9,2014
2016,Dodge County,05000US31053,39.1,0.8,2124
2015,Grand County,05000US49019,39.1,1.5,2081
2015,Love County,05000US40085,39.1,1.2,2081
2014,"Baltimore County, MD",05000US24005,39.1,0.2,2040
2015,Nemaha County,05000US31127,39.1,1.6,2081
2014,Scotland County,05000US29199,39.1,2.2,2040
2015,McCurtain County,05000US40089,39.1,0.6,2081
2014,Anderson County,05000US48001,39.1,0.5,2040
2013,"Sumner County, TN",05000US47165,39.1,0.2,2014
2016,"Rock County, WI",05000US55105,39.1,0.3,2124
2015,Pratt County,05000US20151,39.1,1.4,2081
2014,"Genesee County, MI",05000US26049,39.1,0.2,2040
2015,Hempstead County,05000US05057,39.1,0.9,2081
2015,Quebradillas Municipio,05000US72115,39.1,0.5,2081
2016,Nantucket County,05000US25019,39.1,1.7,2124
2014,Catoosa County,05000US13047,39.1,0.4,2040
2016,Greenwood County,05000US45047,39.1,0.4,2124
2016,Okmulgee County,05000US40111,39.1,0.4,2124
2013,Wilson County,05000US37195,39.1,0.3,2014
2015,ManatÃ_ Municipio,05000US72091,39.1,0.6,2081
2016,Laurel County,05000US21125,39.1,0.6,2124
2015,Pickaway County,05000US39129,39.1,0.4,2081
2013,Lincoln County,05000US31111,39.1,0.8,2014
2016,Limestone County,05000US48293,39.1,0.7,2124
2016,Sitka City and Borough,05000US02220,39.1,0.6,2124
2014,Seneca County,05000US39147,39.1,0.6,2040
2014,Shelby County,05000US39149,39.1,0.5,2040
2015,Clay County,05000US21051,39.1,0.7,2081
2015,Daviess County,05000US21059,39.1,0.4,2081
2013,Cooke County,05000US48097,39.1,0.4,2014
2016,Marion County,05000US21155,39.1,0.8,2124
2015,Yell County,05000US05149,39.1,0.6,2081
2015,Fajardo Municipio,05000US72053,39.1,0.7,2081
2013,Jay County,05000US18075,39.1,0.5,2014
2016,Camuy Municipio,05000US72027,39.1,0.6,2124
2014,Powell County,05000US21197,39.1,0.9,2040
2013,Washington County,05000US13303,39.1,0.7,2014
2013,Laclede County,05000US29105,39.1,0.6,2014
2016,"Baltimore County, MD",05000US24005,39.1,0.2,2124
2015,"Calhoun County, AL",05000US01015,39.1,0.4,2081
2014,Simpson County,05000US21213,39.1,0.6,2040
2014,"Fairfield County, OH",05000US39045,39.1,0.3,2040
2015,Scotland County,05000US29199,39.1,1.3,2081
2013,Hopkins County,05000US48223,39.1,0.4,2014
2014,"Alamance County, NC",05000US37001,39.1,0.3,2040
2015,Marion County,05000US28091,39.1,0.6,2081
2014,Clinton County,05000US26037,39.1,0.4,2040
2016,"Warren County, OH",05000US39165,39.1,0.3,2124
2014,Caroline County,05000US51033,39.1,0.8,2040
2015,Caroline County,05000US51033,39.1,1,2081
2016,Oldham County,05000US21185,39.1,0.3,2124
2016,Payette County,05000US16075,39.1,1.4,2124
2013,"Linn County, OR",05000US41043,39.1,0.4,2014
2016,Ben Hill County,05000US13017,39.1,0.8,2124
2013,Madison County,05000US13195,39.1,0.8,2014
2014,Lincoln County,05000US31111,39.1,0.6,2040
2013,Cass County,05000US17017,39.1,1.1,2014
2013,Grand County,05000US49019,39.1,1,2014
2014,Lake County,05000US47095,39.1,0.6,2040
2015,"Sandoval County, NM",05000US35043,39.1,0.2,2081
2016,White Pine County,05000US32033,39.1,1,2124
2014,Barnwell County,05000US45011,39.1,0.9,2040
2016,Union County,05000US42119,39.1,0.7,2124
2013,Warren County,05000US47177,39.1,0.5,2014
2016,Orangeburg County,05000US45075,39.1,0.5,2124
2014,Stanley County,05000US46117,39.1,3.6,2040
2015,"Seminole County, FL",05000US12117,39.1,0.2,2081
2014,Jones County,05000US13169,39.1,0.6,2040
2015,Grady County,05000US13131,39.1,1.6,2081
2014,Kay County,05000US40071,39.1,0.4,2040
2013,Greene County,05000US37079,39.1,0.5,2014
2015,Marquette County,05000US26103,39.1,0.3,2081
2013,Oconee County,05000US13219,39.1,0.5,2014
2013,Maunabo Municipio,05000US72095,39.1,0.8,2014
